Frame Number,Time Stamp (ms),Buffer Index
6442,216284,0
6443,216318,0
6444,216351,0
6445,216386,0
6446,216419,0
6447,216452,0
6448,216486,0
6449,216519,0
6450,216553,0
6451,216587,0
6452,216620,0
6453,216653,0
6454,216687,0
6455,216720,0
6456,216754,0
6457,216788,0
6458,216822,0
6459,216855,0
6460,216889,0
6461,216923,0
6462,216956,0
6463,216988,0
6464,217023,0
6465,217055,0
6466,217089,0
6467,217124,0
6468,217157,0
6469,217190,0
6470,217225,0
6471,217258,0
6472,217291,0
6473,217326,0
6474,217358,0
6475,217392,0
6476,217426,0
6477,217459,0
6478,217492,0
6479,217526,0
6480,217560,0
6481,217593,0
6482,217626,0
6483,217661,0
6484,217694,0
6485,217728,0
6486,217762,0
6487,217795,0
6488,217829,0
6489,217863,0
6490,217896,0
6491,217929,0
6492,217963,0
6493,217996,0
6494,218030,0
6495,218064,0
6496,218097,0
6497,218131,0
6498,218165,0
6499,218198,0
6500,218232,0
6501,218265,0
6502,218299,0
6503,218332,0
6504,218365,0
6505,218399,0
6506,218433,0
6507,218466,0
6508,218500,0
6509,218534,0
6510,218567,0
6511,218601,0
6512,218635,0
6513,218669,0
6514,218701,0
6515,218735,0
6516,218769,0
6517,218802,0
6518,218835,0
6519,218870,0
6520,218903,0
6521,218936,0
6522,218971,0
6523,219003,0
6524,219037,0
6525,219072,0
6526,219104,0
6527,219137,0
6528,219172,0
6529,219205,0
6530,219238,0
6531,219272,0
6532,219306,0
6533,219339,0
6534,219373,0
6535,219407,0
6536,219440,0
6537,219473,0
6538,219508,0
6539,219541,0
6540,219574,0
6541,219609,0
6542,219642,0
6543,219676,0
6544,219710,0
6545,219742,0
6546,219776,0
6547,219810,0
6548,219843,0
6549,219877,0
6550,219910,0
6551,219944,0
6552,219978,0
6553,220011,0
6554,220045,0
6555,220079,0
6556,220111,0
6557,220145,0
6558,220179,0
6559,220212,0
6560,220246,0
6561,220280,0
6562,220313,0
6563,220346,0
6564,220381,0
6565,220414,0
6566,220447,0
6567,220481,0
6568,220516,0
6569,220547,0
6570,220581,0
6571,220616,0
6572,220648,0
6573,220682,0
6574,220717,0
6575,220750,0
6576,220783,0
6577,220818,0
6578,220850,0
6579,220884,0
6580,220919,0
6581,220951,0
6582,220984,0
6583,221018,0
6584,221051,0
6585,221085,0
6586,221119,0
6587,221152,0
6588,221186,0
6589,221219,0
6590,221254,0
6591,221287,0
6592,221320,0
6593,221355,0
6594,221388,0
6595,221421,0
6596,221456,0
6597,221488,0
6598,221522,0
6599,221556,0
6600,221588,0
6601,221623,0
6602,221656,0
6603,221689,0
6604,221724,0
6605,221757,0
6606,221790,0
6607,221825,0
6608,221858,0
6609,221891,0
6610,221925,0
6611,221958,0
6612,221991,0
6613,222026,0
6614,222059,0
6615,222093,0
6616,222127,0
6617,222160,0
6618,222193,0
6619,222227,0
6620,222261,0
6621,222294,0
6622,222328,0
6623,222361,0
6624,222394,0
6625,222428,0
6626,222462,0
6627,222495,0
6628,222529,0
6629,222563,0
6630,222596,0
6631,222630,0
6632,222664,0
6633,222697,0
6634,222730,0
6635,222765,0
6636,222797,0
6637,222831,0
6638,222865,0
6639,222898,0
6640,222932,0
6641,222966,0
6642,222999,0
6643,223033,0
6644,223066,0
6645,223099,0
6646,223133,0
6647,223167,0
6648,223201,0
6649,223234,0
6650,223268,0
6651,223302,0
6652,223335,0
6653,223369,0
6654,223403,0
6655,223436,0
6656,223471,0
6657,223503,0
6658,223536,0
6659,223570,0
6660,223604,0
6661,223637,0
6662,223671,0
6663,223704,0
6664,223738,0
6665,223772,0
6666,223805,0
6667,223839,0
6668,223873,0
6669,223905,0
6670,223939,0
6671,223973,0
6672,224006,0
6673,224040,0
6674,224073,0
6675,224108,0
6676,224141,0
6677,224174,0
6678,224209,0
6679,224242,0
6680,224274,0
6681,224309,0
6682,224342,0
6683,224375,0
6684,224410,0
6685,224442,0
6686,224476,0
6687,224511,0
6688,224543,0
6689,224577,0
6690,224611,0
6691,224644,0
6692,224678,0
6693,224712,0
6694,224745,0
6695,224779,0
6696,224811,0
6697,224846,0
6698,224879,0
6699,224912,0
6700,224947,0
6701,224980,0
6702,225013,0
6703,225048,0
6704,225081,0
6705,225115,0
6706,225149,0
6707,225181,0
6708,225215,0
6709,225249,0
6710,225282,0
6711,225316,0
6712,225349,0
6713,225382,0
6714,225417,0
6715,225450,0
6716,225483,0
6717,225518,0
6718,225551,0
6719,225584,0
6720,225619,0
6721,225652,0
6722,225685,0
6723,225720,0
6724,225753,0
6725,225786,0
6726,225819,0
6727,225853,0
6728,225886,0
6729,225920,0
6730,225954,0
6731,225987,0
6732,226021,0
6733,226055,0
6734,226088,0
6735,226121,0
6736,226155,0
6737,226188,0
6738,226222,0
6739,226257,0
6740,226289,0
6741,226323,0
6742,226357,0
6743,226390,0
6744,226424,0
6745,226458,0
6746,226490,0
6747,226524,0
6748,226558,0
6749,226592,0
6750,226625,0
6751,226659,0
6752,226693,0
6753,226726,0
6754,226759,0
6755,226794,0
6756,226827,0
6757,226860,0
6758,226894,0
6759,226927,0
6760,226961,0
6761,226995,0
6762,227028,0
6763,227062,0
6764,227096,0
6765,227129,0
6766,227163,0
6767,227197,0
6768,227230,0
6769,227263,0
6770,227296,0
6771,227330,0
6772,227364,0
6773,227397,0
6774,227431,0
6775,227465,0
6776,227498,0
6777,227532,0
6778,227566,0
6779,227599,0
6780,227632,0
6781,227666,0
6782,227700,0
6783,227733,0
6784,227767,0
6785,227802,0
6786,227833,0
6787,227867,0
6788,227902,0
6789,227935,0
6790,227968,0
6791,228003,0
6792,228035,0
6793,228068,0
6794,228103,0
6795,228136,0
6796,228170,0
6797,228204,0
6798,228237,0
6799,228270,0
6800,228305,0
6801,228338,0
6802,228371,0
6803,228404,0
6804,228438,0
6805,228471,0
6806,228505,0
6807,228540,0
6808,228573,0
6809,228606,0
6810,228640,0
6811,228674,0
6812,228707,0
6813,228742,0
6814,228774,0
6815,228808,0
6816,228842,0
6817,228875,0
6818,228909,0
6819,228943,0
6820,228976,0
6821,229009,0
6822,229043,0
6823,229076,0
6824,229111,0
6825,229143,0
6826,229176,0
6827,229212,0
6828,229243,0
6829,229277,0
6830,229312,0
6831,229344,0
6832,229378,0
6833,229412,0
6834,229445,0
6835,229479,0
6836,229513,0
6837,229547,0
6838,229580,0
6839,229613,0
6840,229647,0
6841,229680,0
6842,229714,0
6843,229748,0
6844,229781,0
6845,229815,0
6846,229849,0
6847,229882,0
6848,229915,0
6849,229950,0
6850,229983,0
6851,230016,0
6852,230051,0
6853,230083,0
6854,230117,0
6855,230151,0
6856,230184,0
6857,230218,0
6858,230251,0
6859,230285,0
6860,230318,0
6861,230352,0
6862,230387,0
6863,230418,0
6864,230452,0
6865,230487,0
6866,230520,0
6867,230554,0
6868,230588,0
6869,230621,0
6870,230654,0
6871,230688,0
6872,230721,0
6873,230756,0
6874,230789,0
6875,230822,0
6876,230856,0
6877,230890,0
6878,230923,0
6879,230958,0
6880,230990,0
6881,231023,0
6882,231057,0
6883,231090,0
6884,231124,0
6885,231158,0
6886,231191,0
6887,231225,0
6888,231259,0
6889,231292,0
6890,231326,0
6891,231360,0
6892,231394,0
6893,231426,0
6894,231459,0
6895,231494,0
6896,231527,0
6897,231560,0
6898,231595,0
6899,231628,0
6900,231661,0
6901,231696,0
6902,231729,0
6903,231763,0
6904,231796,0
6905,231829,0
6906,231862,0
6907,231897,0
6908,231930,0
6909,231963,0
6910,231998,0
6911,232031,0
6912,232064,0
6913,232098,0
6914,232132,0
6915,232164,0
6916,232199,0
6917,232233,0
6918,232265,0
6919,232299,0
6920,232334,0
6921,232367,0
6922,232401,0
6923,232435,0
6924,232467,0
6925,232501,0
6926,232535,0
6927,232568,0
6928,232602,0
6929,232635,0
6930,232669,0
6931,232703,0
6932,232736,0
6933,232770,0
6934,232803,0
6935,232836,0
6936,232870,0
6937,232904,0
6938,232937,0
6939,232971,0
6940,233005,0
6941,233038,0
6942,233072,0
6943,233106,0
6944,233140,0
6945,233172,0
6946,233205,0
6947,233240,0
6948,233273,0
6949,233306,0
6950,233341,0
6951,233374,0
6952,233407,0
6953,233442,0
6954,233475,0
6955,233508,0
6956,233543,0
6957,233575,0
6958,233609,0
6959,233643,0
6960,233675,0
6961,233709,0
6962,233743,0
6963,233776,0
6964,233810,0
6965,233844,0
6966,233878,0
6967,233911,0
6968,233945,0
6969,233979,0
6970,234012,0
6971,234045,0
6972,234079,0
6973,234113,0
6974,234146,0
6975,234180,0
6976,234213,0
6977,234247,0
6978,234280,0
6979,234313,0
6980,234348,0
6981,234382,0
6982,234414,0
6983,234449,0
6984,234482,0
6985,234515,0
6986,234550,0
6987,234583,0
6988,234616,0
6989,234650,0
6990,234683,0
6991,234716,0
6992,234751,0
6993,234784,0
6994,234817,0
6995,234852,0
6996,234885,0
6997,234919,0
6998,234952,0
6999,234986,0
7000,235019,0
7001,235053,0
7002,235087,0
7003,235121,0
7004,235153,0
7005,235188,0
7006,235221,0
7007,235254,0
7008,235288,0
7009,235321,0
7010,235355,0
7011,235389,0
7012,235422,0
7013,235455,0
7014,235490,0
7015,235523,0
7016,235555,0
7017,235590,0
7018,235623,0
7019,235656,0
7020,235690,0
7021,235724,0
7022,235757,0
7023,235791,0
7024,235826,0
7025,235858,0
7026,235892,0
7027,235927,0
7028,235959,0
7029,235992,0
7030,236027,0
7031,236059,0
7032,236094,0
7033,236128,0
7034,236160,0
7035,236195,0
7036,236228,0
7037,236261,0
7038,236296,0
7039,236328,0
7040,236361,0
7041,236396,0
7042,236429,0
7043,236462,0
7044,236497,0
7045,236530,0
7046,236563,0
7047,236598,0
7048,236630,0
7049,236664,0
7050,236698,0
7051,236732,0
7052,236765,0
7053,236798,0
7054,236832,0
7055,236865,0
7056,236899,0
7057,236933,0
7058,236967,0
7059,237000,0
7060,237035,0
7061,237067,0
7062,237101,0
7063,237135,0
7064,237168,0
7065,237202,0
7066,237236,0
7067,237269,0
7068,237302,0
7069,237336,0
7070,237369,0
7071,237402,0
7072,237437,0
7073,237470,0
7074,237504,0
7075,237537,0
7076,237572,0
7077,237605,0
7078,237638,0
7079,237672,0
7080,237705,0
7081,237738,0
7082,237773,0
7083,237806,0
7084,237839,0
7085,237873,0
7086,237906,0
7087,237940,0
7088,237974,0
7089,238007,0
7090,238042,0
7091,238075,0
7092,238108,0
7093,238143,0
7094,238176,0
7095,238208,0
7096,238242,0
7097,238275,0
7098,238309,0
7099,238344,0
7100,238376,0
7101,238410,0
7102,238444,0
7103,238477,0
7104,238511,0
7105,238545,0
7106,238578,0
7107,238611,0
7108,238645,0
7109,238679,0
7110,238712,0
7111,238746,0
7112,238780,0
7113,238813,0
7114,238847,0
7115,238881,0
7116,238914,0
7117,238947,0
7118,238981,0
7119,239014,0
7120,239047,0
7121,239082,0
7122,239115,0
7123,239148,0
7124,239183,0
7125,239216,0
7126,239249,0
7127,239283,0
7128,239317,0
7129,239350,0
7130,239384,0
7131,239418,0
7132,239451,0
7133,239485,0
7134,239519,0
7135,239552,0
7136,239585,0
7137,239620,0
7138,239653,0
7139,239687,0
7140,239721,0
7141,239752,0
7142,239787,0
7143,239821,0
7144,239853,0
7145,239888,0
7146,239921,0
7147,239954,0
7148,239989,0
7149,240022,0
7150,240055,0
7151,240090,0
7152,240122,0
7153,240156,0
7154,240190,0
7155,240223,0
7156,240257,0
7157,240291,0
7158,240324,0
7159,240357,0
7160,240391,0
7161,240425,0
7162,240458,0
7163,240492,0
7164,240526,0
7165,240559,0
7166,240592,0
7167,240626,0
7168,240660,0
7169,240693,0
7170,240727,0
7171,240761,0
7172,240794,0
7173,240828,0
7174,240861,0
7175,240895,0
7176,240929,0
7177,240962,0
7178,240995,0
7179,241030,0
7180,241063,0
7181,241095,0
7182,241129,0
7183,241164,0
7184,241197,0
7185,241230,0
7186,241265,0
7187,241297,0
7188,241331,0
7189,241366,0
7190,241399,0
7191,241432,0
7192,241466,0
7193,241499,0
7194,241533,0
7195,241567,0
7196,241600,0
7197,241635,0
7198,241667,0
7199,241700,0
7200,241735,0
7201,241768,0
7202,241801,0
7203,241835,0
7204,241868,0
7205,241902,0
7206,241937,0
7207,241969,0
7208,242003,0
7209,242037,0
7210,242069,0
7211,242103,0
7212,242137,0
7213,242170,0
7214,242204,0
7215,242238,0
7216,242272,0
7217,242305,0
7218,242339,0
7219,242373,0
7220,242406,0
7221,242439,0
7222,242473,0
7223,242506,0
7224,242539,0
7225,242574,0
7226,242607,0
7227,242640,0
7228,242675,0
7229,242708,0
7230,242741,0
7231,242776,0
7232,242809,0
7233,242841,0
7234,242875,0
7235,242909,0
7236,242942,0
7237,242976,0
7238,243010,0
7239,243043,0
7240,243077,0
7241,243111,0
7242,243144,0
7243,243177,0
7244,243212,0
7245,243245,0
7246,243278,0
7247,243312,0
7248,243345,0
7249,243379,0
7250,243413,0
7251,243446,0
7252,243480,0
7253,243514,0
7254,243547,0
7255,243582,0
7256,243614,0
7257,243648,0
7258,243682,0
7259,243715,0
7260,243748,0
7261,243783,0
7262,243816,0
7263,243849,0
7264,243884,0
7265,243917,0
7266,243950,0
7267,243984,0
7268,244017,0
7269,244050,0
7270,244084,0
7271,244118,0
7272,244151,0
7273,244185,0
7274,244220,0
7275,244253,0
7276,244286,0
7277,244321,0
7278,244354,0
7279,244386,0
7280,244422,0
7281,244453,0
7282,244487,0
7283,244521,0
7284,244554,0
7285,244588,0
7286,244622,0
7287,244655,0
7288,244689,0
7289,244723,0
7290,244756,0
7291,244790,0
7292,244822,0
7293,244857,0
7294,244890,0
7295,244923,0
7296,244958,0
7297,244991,0
7298,245024,0
7299,245059,0
7300,245092,0
7301,245125,0
7302,245160,0
7303,245192,0
7304,245226,0
7305,245260,0
7306,245293,0
7307,245328,0
7308,245361,0
7309,245394,0
7310,245428,0
7311,245461,0
7312,245494,0
7313,245529,0
7314,245561,0
7315,245595,0
7316,245630,0
7317,245662,0
7318,245695,0
7319,245730,0
7320,245763,0
7321,245796,0
7322,245830,0
7323,245864,0
7324,245897,0
7325,245931,0
7326,245965,0
7327,245998,0
7328,246032,0
7329,246066,0
7330,246098,0
7331,246132,0
7332,246167,0
7333,246200,0
7334,246233,0
7335,246268,0
7336,246299,0
7337,246333,0
7338,246368,0
7339,246401,0
7340,246434,0
7341,246469,0
7342,246501,0
7343,246535,0
7344,246569,0
7345,246602,0
7346,246636,0
7347,246669,0
7348,246704,0
7349,246737,0
7350,246770,0
7351,246805,0
7352,246838,0
7353,246871,0
7354,246905,0
7355,246938,0
7356,246972,0
7357,247006,0
7358,247039,0
7359,247073,0
7360,247107,0
7361,247139,0
7362,247174,0
7363,247207,0
7364,247240,0
7365,247275,0
7366,247308,0
7367,247341,0
7368,247376,0
7369,247407,0
7370,247441,0
7371,247476,0
7372,247509,0
7373,247542,0
7374,247577,0
7375,247609,0
7376,247643,0
7377,247677,0
7378,247711,0
7379,247744,0
7380,247778,0
7381,247812,0
7382,247845,0
7383,247878,0
7384,247913,0
7385,247946,0
7386,247979,0
7387,248014,0
7388,248047,0
7389,248080,0
7390,248113,0
7391,248146,0
7392,248180,0
7393,248214,0
7394,248247,0
7395,248281,0
7396,248315,0
7397,248348,0
7398,248382,0
7399,248415,0
7400,248450,0
7401,248483,0
7402,248516,0
7403,248551,0
7404,248583,0
7405,248617,0
7406,248652,0
7407,248684,0
7408,248718,0
7409,248752,0
7410,248785,0
7411,248819,0
7412,248853,0
7413,248886,0
7414,248920,0
7415,248954,0
7416,248986,0
7417,249021,0
7418,249053,0
7419,249087,0
7420,249121,0
7421,249154,0
7422,249188,0
7423,249222,0
7424,249255,0
7425,249288,0
7426,249323,0
7427,249356,0
7428,249389,0
7429,249423,0
7430,249456,0
7431,249490,0
7432,249523,0
7433,249557,0
7434,249590,0
7435,249624,0
7436,249659,0
7437,249692,0
7438,249725,0
7439,249760,0
7440,249792,0
7441,249825,0
7442,249860,0
7443,249892,0
7444,249926,0
7445,249960,0
7446,249993,0
7447,250027,0
7448,250061,0
7449,250095,0
7450,250128,0
7451,250161,0
7452,250194,0
7453,250228,0
7454,250262,0
7455,250296,0
7456,250329,0
7457,250363,0
7458,250397,0
7459,250430,0
7460,250463,0
7461,250498,0
7462,250531,0
7463,250564,0
7464,250599,0
7465,250632,0
7466,250666,0
7467,250699,0
7468,250732,0
7469,250766,0
7470,250800,0
7471,250833,0
7472,250867,0
7473,250900,0
7474,250934,0
7475,250969,0
7476,251001,0
7477,251035,0
7478,251069,0
7479,251101,0
7480,251134,0
7481,251169,0
7482,251202,0
7483,251235,0
7484,251270,0
7485,251303,0
7486,251336,0
7487,251370,0
7488,251404,0
7489,251437,0
7490,251471,0
7491,251505,0
7492,251538,0
7493,251571,0
7494,251606,0
7495,251639,0
7496,251672,0
7497,251707,0
7498,251740,0
7499,251773,0
7500,251807,0
7501,251840,0
7502,251873,0
7503,251908,0
7504,251941,0
7505,251974,0
7506,252008,0
7507,252041,0
7508,252075,0
7509,252109,0
7510,252143,0
7511,252176,0
7512,252209,0
7513,252244,0
7514,252276,0
7515,252310,0
7516,252344,0
7517,252377,0
7518,252411,0
7519,252445,0
7520,252478,0
7521,252512,0
7522,252546,0
7523,252579,0
7524,252614,0
7525,252646,0
7526,252679,0
7527,252714,0
7528,252747,0
7529,252780,0
7530,252815,0
7531,252847,0
7532,252880,0
7533,252915,0
7534,252948,0
7535,252982,0
7536,253016,0
7537,253049,0
7538,253082,0
7539,253116,0
7540,253150,0
7541,253183,0
7542,253217,0
7543,253251,0
7544,253284,0
7545,253317,0
7546,253352,0
7547,253385,0
7548,253418,0
7549,253452,0
7550,253486,0
7551,253518,0
7552,253553,0
7553,253586,0
7554,253619,0
7555,253654,0
7556,253687,0
7557,253720,0
7558,253755,0
7559,253788,0
7560,253822,0
7561,253855,0
7562,253888,0
7563,253921,0
7564,253955,0
7565,253990,0
7566,254022,0
7567,254056,0
7568,254090,0
7569,254123,0
7570,254157,0
7571,254191,0
7572,254224,0
7573,254258,0
7574,254291,0
7575,254324,0
7576,254359,0
7577,254393,0
7578,254425,0
7579,254460,0
7580,254493,0
7581,254526,0
7582,254561,0
7583,254594,0
7584,254627,0
7585,254662,0
7586,254693,0
7587,254727,0
7588,254762,0
7589,254794,0
7590,254828,0
7591,254862,0
7592,254895,0
7593,254929,0
7594,254963,0
7595,254996,0
7596,255030,0
7597,255063,0
7598,255098,0
7599,255131,0
7600,255164,0
7601,255199,0
7602,255232,0
7603,255265,0
7604,255300,0
7605,255332,0
7606,255365,0
7607,255399,0
7608,255432,0
7609,255466,0
7610,255500,0
7611,255533,0
7612,255567,0
7613,255601,0
7614,255634,0
7615,255668,0
7616,255702,0
7617,255736,0
7618,255768,0
7619,255801,0
7620,255836,0
7621,255869,0
7622,255903,0
7623,255937,0
7624,255970,0
7625,256004,0
7626,256038,0
7627,256071,0
7628,256105,0
7629,256138,0
7630,256171,0
7631,256206,0
7632,256239,0
7633,256272,0
7634,256306,0
7635,256340,0
7636,256373,0
7637,256407,0
7638,256440,0
7639,256474,0
7640,256508,0
7641,256540,0
7642,256574,0
7643,256608,0
7644,256641,0
7645,256675,0
7646,256709,0
7647,256742,0
7648,256776,0
7649,256810,0
7650,256844,0
7651,256877,0
7652,256909,0
7653,256944,0
7654,256977,0
7655,257010,0
7656,257045,0
7657,257078,0
7658,257111,0
7659,257146,0
7660,257179,0
7661,257212,0
7662,257247,0
7663,257279,0
7664,257313,0
7665,257347,0
7666,257379,0
7667,257413,0
7668,257448,0
7669,257481,0
7670,257514,0
7671,257548,0
7672,257582,0
7673,257615,0
7674,257648,0
7675,257683,0
7676,257716,0
7677,257749,0
7678,257784,0
7679,257816,0
7680,257850,0
7681,257884,0
7682,257917,0
7683,257951,0
7684,257985,0
7685,258018,0
7686,258053,0
7687,258086,0
7688,258119,0
7689,258154,0
7690,258187,0
7691,258220,0
7692,258254,0
7693,258286,0
7694,258320,0
7695,258354,0
7696,258387,0
7697,258421,0
7698,258455,0
7699,258488,0
7700,258522,0
7701,258556,0
7702,258589,0
7703,258622,0
7704,258656,0
7705,258690,0
7706,258723,0
7707,258756,0
7708,258791,0
7709,258824,0
7710,258857,0
7711,258891,0
7712,258925,0
7713,258958,0
7714,258993,0
7715,259026,0
7716,259059,0
7717,259093,0
7718,259125,0
7719,259159,0
7720,259193,0
7721,259226,0
7722,259260,0
7723,259294,0
7724,259328,0
7725,259361,0
7726,259395,0
7727,259429,0
7728,259462,0
7729,259495,0
7730,259529,0
7731,259562,0
7732,259595,0
7733,259630,0
7734,259663,0
7735,259697,0
7736,259731,0
7737,259764,0
7738,259798,0
7739,259832,0
7740,259865,0
7741,259898,0
7742,259932,0
7743,259965,0
7744,259999,0
7745,260033,0
7746,260066,0
7747,260100,0
7748,260133,0
7749,260167,0
7750,260201,0
7751,260234,0
7752,260267,0
7753,260302,0
7754,260335,0
7755,260368,0
7756,260402,0
7757,260436,0
7758,260469,0
7759,260503,0
7760,260537,0
7761,260570,0
7762,260603,0
7763,260638,0
7764,260671,0
7765,260704,0
7766,260739,0
7767,260772,0
7768,260805,0
7769,260839,0
7770,260872,0
7771,260905,0
7772,260940,0
7773,260972,0
7774,261006,0
7775,261040,0
7776,261073,0
7777,261107,0
7778,261141,0
7779,261174,0
7780,261207,0
7781,261241,0
7782,261275,0
7783,261308,0
7784,261342,0
7785,261376,0
7786,261409,0
7787,261443,0
7788,261477,0
7789,261510,0
7790,261543,0
7791,261578,0
7792,261610,0
7793,261645,0
7794,261678,0
7795,261711,0
7796,261745,0
7797,261779,0
7798,261812,0
7799,261846,0
7800,261879,0
7801,261913,0
7802,261947,0
7803,261980,0
7804,262014,0
7805,262047,0
7806,262080,0
7807,262114,0
7808,262148,0
7809,262181,0
7810,262215,0
7811,262249,0
7812,262283,0
7813,262316,0
7814,262349,0
7815,262384,0
7816,262416,0
7817,262449,0
7818,262484,0
7819,262517,0
7820,262550,0
7821,262585,0
7822,262618,0
7823,262651,0
7824,262686,0
7825,262718,0
7826,262752,0
7827,262787,0
7828,262820,0
7829,262853,0
7830,262887,0
7831,262920,0
7832,262953,0
7833,262987,0
7834,263021,0
7835,263054,0
7836,263088,0
7837,263123,0
7838,263155,0
7839,263189,0
7840,263223,0
7841,263255,0
7842,263289,0
7843,263324,0
7844,263356,0
7845,263390,0
7846,263424,0
7847,263457,0
7848,263491,0
7849,263525,0
7850,263558,0
7851,263592,0
7852,263625,0
7853,263659,0
7854,263693,0
7855,263726,0
7856,263759,0
7857,263794,0
7858,263826,0
7859,263860,0
7860,263895,0
7861,263926,0
7862,263960,0
7863,263994,0
7864,264028,0
7865,264061,0
7866,264095,0
7867,264129,0
7868,264162,0
7869,264196,0
7870,264231,0
7871,264263,0
7872,264297,0
7873,264330,0
7874,264364,0
7875,264397,0
7876,264431,0
7877,264464,0
7878,264498,0
7879,264532,0
7880,264566,0
7881,264599,0
7882,264633,0
7883,264666,0
7884,264699,0
7885,264733,0
7886,264766,0
7887,264800,0
7888,264834,0
7889,264868,0
7890,264901,0
7891,264934,0
7892,264969,0
7893,265002,0
7894,265035,0
7895,265070,0
7896,265102,0
7897,265136,0
7898,265170,0
7899,265203,0
7900,265237,0
7901,265271,0
7902,265304,0
7903,265339,0
7904,265372,0
7905,265405,0
7906,265439,0
7907,265472,0
7908,265505,0
7909,265539,0
